"date","county","county.1","date.1","total.contacts","completed.21d.total","incomplete.dead","under.followup","new.on.day","healthy.on.day","ill.on.day","unvisited.on.day","unseen.on.day","completed.21d.followup","tracers.on.day","population","alive.non.case","alive.suspect","alive.probable","alive.confirm","cum.non.case","cum.suspect","cum.probable","cum.confirm","cum.dead.suspect","cum.dead.probable","cum.dead.confirmed","CFR"
2014-10-31,"Bombali","Bombali",2014-10-31,2625,1681,NA,944,0,932,8,NA,4,0,98,494139,9,1,0,8,331,76,6,556,22,19,142,25.5
2014-10-31,"Bonthe","Bonthe",2014-10-31,125,105,NA,20,0,20,0,NA,0,0,100,168729,0,0,0,0,2,3,0,2,1,1,1,50
2014-10-31,"Kailahun","Kailahun",2014-10-31,2418,1835,NA,583,80,583,0,NA,0,0,100,465048,0,0,0,0,307,18,32,551,4,35,226,41
2014-10-31,"Kambia","Kambia",2014-10-31,565,385,NA,180,40,180,0,NA,0,0,100,341690,0,0,0,0,22,4,0,38,6,9,9,23.7
2014-10-31,"Kenema","Kenema",2014-10-31,3144,2676,NA,325,19,319,6,NA,0,0,99,653013,11,3,0,3,815,88,0,491,4,0,255,51.9
2014-10-31,"Koinadugu","Koinadugu",2014-10-31,58,0,NA,55,0,55,0,NA,2,0,99,335471,0,0,0,0,42,9,32,15,0,32,7,46.7
2014-10-31,"Kono","Kono",2014-10-31,614,308,NA,306,0,301,0,NA,5,0,98,325003,0,0,0,0,85,58,1,38,2,19,18,47.4
2014-10-31,"Moyamba","Moyamba",2014-10-31,1027,798,NA,229,0,229,0,NA,0,0,100,278119,2,0,0,0,83,30,1,96,9,20,33,34.4
2014-10-31,"National","National",2014-10-31,27994,15051,NA,12760,606,11887,43,NA,844,665,98,6348350,56,9,0,50,3484,567,79,3841,157,208,1064,27.7
2014-10-31,"Port Loko","Port Loko",2014-10-31,5982,860,NA,5122,149,5067,17,NA,38,25,98,557978,0,0,0,2,246,48,1,535,74,1,77,14.4
2014-10-31,"Pujehun","Pujehun",2014-10-31,1103,939,NA,157,126,157,0,NA,0,0,100,335574,1,0,0,0,12,10,0,28,3,2,16,57.1
2014-10-31,"Tonkolili","Tonkolili",2014-10-31,2711,1007,NA,1704,22,1704,0,NA,0,0,100,434937,7,0,0,9,92,38,4,208,4,21,47,22.6
2014-10-31,"Western area rural","Western area rural",2014-10-31,2966,1738,NA,1228,85,490,9,NA,738,334,98,263619,6,3,0,12,412,41,0,493,12,2,82,16.6
2014-10-31,"Western area urban","Western area urban",2014-10-31,3577,2009,NA,1568,44,1511,3,NA,57,306,98,1040888,10,1,0,13,835,76,1,615,8,4,92,15
2014-11-01,"Bo","Bo",2014-11-01,1079,710,NA,339,0,336,2,NA,0,0,99,654142,0,0,0,0,200,68,1,175,8,43,59,33.7
2014-11-01,"Bombali","Bombali",2014-11-01,2625,1681,NA,944,0,932,8,NA,4,0,98,494139,21,5,0,15,352,81,6,571,22,19,142,24.9
2014-11-01,"Bonthe","Bonthe",2014-11-01,125,105,NA,20,0,20,0,NA,0,0,100,168729,0,0,0,0,2,3,0,2,1,1,1,50
2014-11-01,"Kailahun","Kailahun",2014-11-01,2422,1835,NA,587,4,587,0,NA,0,0,100,465048,0,0,0,3,307,18,32,554,4,35,226,40.8
2014-11-01,"Kambia","Kambia",2014-11-01,565,385,NA,375,0,369,6,NA,0,9,100,341690,0,0,0,1,22,4,0,39,6,9,11,28.2
2014-11-01,"Kenema","Kenema",2014-11-01,3144,2676,NA,325,19,321,4,NA,0,0,99,653013,10,4,0,2,825,92,0,493,4,0,255,51.7
2014-11-01,"Koinadugu","Koinadugu",2014-11-01,106,0,NA,106,48,102,2,NA,2,0,99,335471,0,0,0,0,42,9,32,15,0,32,7,46.7
2014-11-01,"Kono","Kono",2014-11-01,614,308,NA,306,0,301,5,NA,0,0,98,325003,0,0,0,0,85,58,1,38,2,19,18,47.4
2014-11-01,"Moyamba","Moyamba",2014-11-01,1027,798,NA,229,0,229,0,NA,0,0,100,278119,0,0,0,0,83,30,1,96,9,20,33,34.4
2014-11-01,"National","National",2014-11-01,29151,15078,NA,14088,481,13529,65,NA,513,36,98,6348350,82,29,0,95,3566,596,79,3936,157,208,1070,27.2
2014-11-01,"Port Loko","Port Loko",2014-11-01,6150,860,NA,5290,168,5247,18,NA,25,0,98,557978,16,9,0,22,262,57,1,557,74,1,77,13.8
2014-11-01,"Pujehun","Pujehun",2014-11-01,1103,956,NA,140,0,140,0,NA,0,17,100,335574,0,0,0,0,12,10,0,28,3,2,16,57.1
2014-11-01,"Tonkolili","Tonkolili",2014-11-01,2724,1007,NA,1717,13,1717,0,NA,0,0,100,434937,3,2,0,2,95,40,4,210,4,21,49,23.3
2014-11-01,"Western area rural","Western area rural",2014-11-01,3084,1739,NA,1345,118,974,6,NA,371,1,98,263619,9,5,0,17,421,46,0,510,12,2,82,16.1
2014-11-01,"Western area urban","Western area urban",2014-11-01,4383,2018,NA,2365,111,2254,14,NA,111,9,98,1040888,23,4,0,33,858,80,1,648,8,4,94,14.5
2014-11-02,"Bo","Bo",2014-11-02,1079,710,NA,339,0,330,1,NA,8,0,99,654142,18,3,0,2,218,71,1,177,8,43,59,33.3
2014-11-02,"Bombali","Bombali",2014-11-02,2625,1681,NA,944,0,925,8,NA,11,0,98,494139,10,1,0,10,362,82,6,581,22,19,143,24.6
2014-11-02,"Bonthe","Bonthe",2014-11-02,125,105,NA,20,0,20,0,NA,0,0,100,168729,0,0,0,0,2,3,0,2,1,1,1,50
2014-11-02,"Kailahun","Kailahun",2014-11-02,2422,1835,NA,587,0,587,0,NA,0,0,100,465048,1,0,0,0,308,18,32,554,4,35,226,40.8
2014-11-02,"Kambia","Kambia",2014-11-02,565,385,NA,369,0,369,0,NA,0,0,100,341690,4,0,0,7,26,4,0,46,6,9,11,23.9
2014-11-02,"Kenema","Kenema",2014-11-02,3144,2676,NA,325,19,320,0,NA,5,0,99,653013,8,1,0,0,833,93,0,493,4,0,255,51.7
2014-11-02,"Koinadugu","Koinadugu",2014-11-02,106,0,NA,104,48,104,0,NA,0,0,100,335471,6,0,0,8,48,9,32,23,0,32,7,30.4
2014-11-02,"Kono","Kono",2014-11-02,614,308,NA,301,0,301,0,NA,0,0,100,325003,0,0,0,0,85,58,1,38,2,19,18,47.4
2014-11-02,"Moyamba","Moyamba",2014-11-02,1027,798,NA,229,0,229,0,NA,0,0,100,278119,4,1,0,0,87,31,1,96,9,20,33,34.4
2014-11-02,"National","National",2014-11-02,29220,15200,NA,13979,317,12400,20,NA,1570,122,98,6348350,101,15,0,60,3667,611,79,3996,157,208,1077,27
2014-11-02,"Port Loko","Port Loko",2014-11-02,6150,860,NA,5247,168,5247,0,NA,0,0,98,557978,6,1,0,2,268,58,1,559,74,1,78,14
2014-11-02,"Pujehun","Pujehun",2014-11-02,1103,956,NA,140,0,140,0,NA,0,0,100,335574,0,0,0,0,12,10,0,28,3,2,16,57.1
2014-11-02,"Tonkolili","Tonkolili",2014-11-02,2724,1007,NA,1717,13,1717,0,NA,0,0,100,434937,5,1,0,7,100,41,4,217,4,21,51,23.5
2014-11-02,"Western area rural","Western area rural",2014-11-02,3136,1740,NA,1396,52,616,9,NA,780,1,98,263619,20,3,0,10,441,49,0,520,12,2,84,16.2
2014-11-02,"Western area urban","Western area urban",2014-11-02,4400,2139,NA,2261,17,1495,2,NA,766,121,98,1040888,19,4,0,14,877,84,1,662,8,4,95,14.4
2014-11-03,"Bo","Bo",2014-11-03,1079,710,NA,339,0,338,1,NA,0,0,100,654142,0,0,0,0,218,71,1,177,8,43,59,33.3
2014-11-03,"Bombali","Bombali",2014-11-03,2625,1681,NA,944,0,929,11,NA,4,0,98,494139,1,0,0,7,363,82,6,588,22,19,144,24.5
2014-11-03,"Bonthe","Bonthe",2014-11-03,125,105,NA,20,0,20,0,NA,0,0,100,168729,0,0,0,0,2,3,0,2,1,1,1,50
2014-11-03,"Kailahun","Kailahun",2014-11-03,2474,2166,NA,308,0,308,0,NA,0,14,100,465048,3,0,0,1,311,18,32,555,4,35,226,40.7
2014-11-03,"Kambia","Kambia",2014-11-03,565,189,NA,375,0,369,0,NA,0,0,100,341690,0,0,0,0,26,4,0,46,6,9,11,23.9
2014-11-03,"Kenema","Kenema",2014-11-03,3164,2702,NA,348,0,348,0,NA,0,15,99,653013,7,1,0,0,840,94,0,493,4,0,255,51.7
2014-11-03,"Koinadugu","Koinadugu",2014-11-03,108,8,NA,100,2,100,0,NA,0,8,99,335471,0,0,0,0,48,9,32,23,0,32,7,30.4
2014-11-03,"Kono","Kono",2014-11-03,614,321,NA,306,0,288,6,NA,0,13,98,325003,2,3,0,0,87,61,1,38,2,19,18,47.4
2014-11-03,"Moyamba","Moyamba",2014-11-03,1126,845,NA,281,0,281,0,NA,0,0,100,278119,0,0,0,0,87,31,1,96,9,20,33,34.4
2014-11-03,"National","National",2014-11-03,29731,15455,NA,14137,367,12454,40,NA,1639,93,98,6348350,53,12,0,61,3720,623,79,4057,157,208,1085,26.7
2014-11-03,"Port Loko","Port Loko",2014-11-03,6455,860,NA,5595,171,5555,8,NA,32,0,98,557978,5,0,0,2,273,58,1,561,74,1,80,14.3
2014-11-03,"Pujehun","Pujehun",2014-11-03,1103,939,NA,157,126,157,0,NA,0,0,100,335574,0,0,0,0,12,10,0,28,3,2,16,57.1
2014-11-03,"Tonkolili","Tonkolili",2014-11-03,2711,1007,NA,1704,22,1704,0,NA,0,0,100,434937,0,0,0,0,100,41,4,217,4,21,52,24
2014-11-03,"Western area rural","Western area rural",2014-11-03,3165,1741,NA,1424,29,594,11,NA,830,1,98,263619,16,2,0,16,457,51,0,536,12,2,86,16
2014-11-03,"Western area urban","Western area urban",2014-11-03,4417,2181,NA,2236,17,1463,3,NA,773,42,98,1040888,19,6,0,35,896,90,1,697,8,4,97,13.9
2014-11-07,"Bo","Bo",2014-11-07,1124,911,NA,213,0,213,0,NA,0,63,100,654142,0,0,0,0,246,75,1,184,8,43,61,33.2
2014-11-07,"Bombali","Bombali",2014-11-07,2625,1681,NA,944,0,934,4,NA,6,0,98,494139,10,0,0,6,396,85,6,632,22,19,149,23.6
2014-11-07,"Bonthe","Bonthe",2014-11-07,125,125,NA,0,0,0,0,NA,0,20,100,168729,0,0,0,0,3,3,0,2,1,1,1,50
2014-11-07,"Kailahun","Kailahun",2014-11-07,2653,2184,NA,469,108,469,0,NA,0,2,100,465048,0,0,0,0,312,18,32,555,4,35,228,41.1
2014-11-07,"Kambia","Kambia",2014-11-07,651,189,NA,462,0,457,5,NA,0,0,100,341690,0,0,0,0,30,10,0,50,6,9,13,26
2014-11-07,"Kenema","Kenema",2014-11-07,3170,2761,NA,298,0,298,0,NA,0,19,99,653013,12,2,0,0,880,98,0,493,4,0,256,51.9
2014-11-07,"Koinadugu","Koinadugu",2014-11-07,255,8,NA,247,147,247,0,NA,0,0,99,335471,0,1,0,6,50,13,32,44,0,32,12,27.3
2014-11-07,"Kono","Kono",2014-11-07,735,359,NA,382,0,374,8,NA,0,6,98,325003,0,0,0,0,91,61,1,42,2,19,18,42.9
2014-11-07,"Moyamba","Moyamba",2014-11-07,1157,845,NA,312,31,312,0,NA,0,0,100,278119,0,0,0,0,93,33,1,118,9,20,33,28
2014-11-07,"National","National",2014-11-07,33121,17557,NA,15192,713,14496,41,NA,515,332,98,6348350,48,7,0,41,3907,651,79,4232,157,208,1114,26.3
2014-11-07,"Port Loko","Port Loko",2014-11-07,6987,947,NA,6040,287,5982,17,NA,41,36,98,557978,0,1,0,2,273,59,1,565,74,1,87,15.4
2014-11-07,"Pujehun","Pujehun",2014-11-07,1103,961,NA,135,0,135,0,NA,0,0,100,335574,1,0,0,0,13,10,0,28,3,2,16,57.1
2014-11-07,"Tonkolili","Tonkolili",2014-11-07,2805,1177,NA,1628,0,1628,0,NA,0,0,100,434937,13,0,0,12,126,41,4,241,4,21,55,22.8
2014-11-07,"Western area rural","Western area rural",2014-11-07,3772,1887,NA,1780,39,1735,4,NA,2,20,98,263619,3,0,0,5,470,51,0,563,12,2,87,15.5
2014-11-07,"Western area urban","Western area urban",2014-11-07,5959,3522,NA,2282,101,1712,3,NA,466,166,98,1040888,9,3,0,10,924,94,1,715,8,4,98,13.7
2014-11-08,"Bo","Bo",2014-11-08,1124,848,NA,276,0,276,0,NA,0,0,100,654142,16,2,0,4,262,77,1,188,8,43,61,32.4
2014-11-08,"Bombali","Bombali",2014-11-08,2625,1697,NA,928,0,924,0,NA,4,0,98,494139,13,2,0,6,409,87,6,638,22,19,151,23.7
2014-11-08,"Bonthe","Bonthe",2014-11-08,125,125,NA,0,0,0,0,NA,0,20,100,168729,1,0,0,0,4,3,0,2,1,1,1,50
2014-11-08,"Kailahun","Kailahun",2014-11-08,2539,2182,NA,357,0,357,0,NA,0,0,100,465048,0,0,0,2,312,18,32,557,4,35,228,40.9
2014-11-08,"Kambia","Kambia",2014-11-08,651,189,NA,462,0,462,0,NA,0,0,100,341690,0,0,0,0,30,10,0,50,6,9,13,26
2014-11-08,"Kenema","Kenema",2014-11-08,3170,2742,NA,316,0,316,0,NA,0,17,100,653013,11,0,0,0,891,98,0,493,4,0,257,52.1
2014-11-08,"Koinadugu","Koinadugu",2014-11-08,255,8,NA,247,0,247,0,NA,0,0,100,335471,0,1,0,4,50,14,32,48,0,32,13,27.1
2014-11-08,"Kono","Kono",2014-11-08,735,390,NA,345,0,337,8,NA,0,31,98,325003,2,0,0,0,93,61,1,42,2,19,18,42.9
2014-11-08,"Moyamba","Moyamba",2014-11-08,1157,845,NA,312,0,310,0,NA,2,0,100,278119,2,1,0,3,95,34,1,121,9,20,34,28.1
2014-11-08,"National","National",2014-11-08,33018,17344,NA,15564,121,14774,25,NA,240,68,98,6348350,88,12,0,45,3995,663,79,4277,157,208,1126,26.3
2014-11-08,"Port Loko","Port Loko",2014-11-08,7074,948,NA,6126,57,6082,14,NA,30,0,98,557978,2,0,0,2,275,59,1,567,74,1,89,15.7
2014-11-08,"Pujehun","Pujehun",2014-11-08,1103,961,NA,135,0,135,0,NA,0,0,100,335574,0,0,0,0,13,10,0,28,3,2,16,57.1
2014-11-08,"Tonkolili","Tonkolili",2014-11-08,2869,1177,NA,1692,64,1689,3,NA,0,0,100,434937,0,0,0,0,126,41,4,241,4,21,55,22.8
2014-11-08,"Western area rural","Western area rural",2014-11-08,3733,1867,NA,1866,0,1630,0,NA,4,0,98,263619,8,0,0,12,478,51,0,575,12,2,90,15.7
2014-11-08,"Western area urban","Western area urban",2014-11-08,5858,3365,NA,2502,0,2009,0,NA,200,0,98,1040888,33,6,0,12,957,100,1,727,8,4,100,13.8
2014-11-09,"Bo","Bo",2014-11-09,1124,911,NA,213,0,209,3,NA,1,0,100,654142,8,0,0,0,270,77,1,188,8,43,62,33
2014-11-09,"Bombali","Bombali",2014-11-09,2626,1681,NA,944,0,940,4,NA,0,0,98,494139,12,0,0,10,421,87,6,648,22,19,153,23.6
2014-11-09,"Bonthe","Bonthe",2014-11-09,125,125,NA,0,0,0,0,NA,0,0,100,168729,0,0,0,0,4,3,0,2,1,1,1,50
2014-11-09,"Kailahun","Kailahun",2014-11-09,2653,2184,NA,469,0,469,0,NA,0,0,100,465048,0,0,0,1,312,18,32,558,4,35,228,40.9
2014-11-09,"Kambia","Kambia",2014-11-09,651,189,NA,462,0,457,5,NA,0,0,100,341690,2,1,0,2,32,11,0,52,6,9,13,25
2014-11-09,"Kenema","Kenema",2014-11-09,3170,2761,NA,298,0,298,0,NA,0,0,99,653013,7,0,0,0,898,98,0,493,4,0,257,52.1
2014-11-09,"Koinadugu","Koinadugu",2014-11-09,255,8,NA,247,147,247,0,NA,0,0,99,335471,0,0,0,0,50,14,32,48,0,32,14,29.2
2014-11-09,"Kono","Kono",2014-11-09,735,359,NA,382,0,376,2,NA,4,0,98,325003,4,0,0,3,97,61,1,45,2,19,18,40
2014-11-09,"Moyamba","Moyamba",2014-11-09,1157,845,NA,312,31,312,0,NA,0,0,100,278119,11,1,0,14,106,35,1,135,9,20,34,25.2
2014-11-09,"National","National",2014-11-09,33644,17887,NA,14891,266,14774,1714,NA,81,119,98,6348350,189,20,0,111,4209,710,79,4433,157,208,1133,25.6
2014-11-09,"Port Loko","Port Loko",2014-11-09,6987,947,NA,6040,0,6030,5,NA,5,0,98,557978,76,4,0,21,367,85,1,596,74,1,89,14.9
2014-11-09,"Pujehun","Pujehun",2014-11-09,1103,961,NA,135,0,135,0,NA,0,0,100,335574,0,0,0,0,13,10,0,28,3,2,16,57.1
2014-11-09,"Tonkolili","Tonkolili",2014-11-09,2869,1177,NA,1628,0,1692,1689,NA,3,0,100,434937,8,4,0,20,134,45,4,261,4,21,55,21.1
2014-11-09,"Western area rural","Western area rural",2014-11-09,4015,2108,NA,1796,60,1734,0,NA,2,84,98,263619,14,3,0,22,498,59,0,601,12,2,91,15.1
2014-11-09,"Western area urban","Western area urban",2014-11-09,6174,3631,NA,1965,28,1875,6,NA,66,35,98,1040888,47,7,0,18,1007,107,1,778,8,4,102,13.1
2014-11-11,"Bo","Bo",2014-11-11,1147,920,NA,192,0,191,1,NA,0,0,100,654142,11,1,0,4,296,79,1,193,8,43,62,32.1
2014-11-11,"Bombali","Bombali",2014-11-11,3440,1681,NA,1759,0,1745,4,NA,10,0,98,494139,1,0,0,2,433,87,6,659,22,19,155,23.5
2014-11-11,"Bonthe","Bonthe",2014-11-11,125,125,NA,0,0,0,0,NA,0,0,100,168729,0,0,0,0,4,3,0,2,1,1,1,50
2014-11-11,"Kailahun","Kailahun",2014-11-11,2769,2243,NA,526,1,526,0,NA,0,0,100,465048,0,0,0,0,315,18,32,558,4,35,228,40.9
2014-11-11,"Kambia","Kambia",2014-11-11,651,272,NA,379,0,379,0,NA,0,0,100,341690,1,0,0,1,37,11,0,53,6,9,14,26.4
2014-11-11,"Kenema","Kenema",2014-11-11,3170,2838,NA,201,0,201,0,NA,0,0,99,653013,10,0,0,0,922,98,0,493,4,0,257,52.1
2014-11-11,"Koinadugu","Koinadugu",2014-11-11,255,8,NA,247,147,247,0,NA,0,0,99,335471,1,0,0,7,51,14,32,55,0,32,17,30.9
2014-11-11,"Kono","Kono",2014-11-11,771,390,NA,381,36,369,12,NA,0,0,98,325003,0,0,0,0,97,61,1,45,2,19,19,42.2
2014-11-11,"Moyamba","Moyamba",2014-11-11,1372,960,NA,412,80,409,3,NA,0,34,100,278119,0,0,0,0,110,35,1,137,9,20,35,25.5
2014-11-11,"National","National",2014-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348350,113,32,0,94,4457,798,79,4617,157,208,1149,24.9
2014-11-11,"Port Loko","Port Loko",2014-11-11,7251,948,NA,6303,54,6245,7,NA,51,0,98,557978,11,9,0,19,402,122,1,644,74,1,92,14.3
2014-11-11,"Pujehun","Pujehun",2014-11-11,1103,991,NA,105,0,105,0,NA,0,30,100,335574,3,0,0,0,16,10,0,28,3,2,16,57.1
2014-11-11,"Tonkolili","Tonkolili",2014-11-11,2869,1199,NA,1670,0,1670,0,NA,0,22,100,434937,5,1,0,8,144,46,4,281,4,21,57,20.3
2014-11-11,"Western area rural","Western area rural",2014-11-11,4085,2201,NA,1673,66,1603,4,NA,0,0,98,263619,22,3,0,22,547,67,0,631,12,2,92,14.6
2014-11-11,"Western area urban","Western area urban",2014-11-11,6297,3830,NA,1863,123,1700,3,NA,37,131,98,1040888,48,18,0,31,1083,147,1,838,8,4,104,12.4
2014-11-13,"Bo","Bo",2014-11-13,1230,920,NA,270,72,260,5,NA,5,0,100,654142,16,2,0,1,329,84,1,203,8,43,62,30.5
2014-11-13,"Bombali","Bombali",2014-11-13,3440,1681,NA,1759,0,1745,3,NA,11,0,98,494139,12,5,0,19,445,92,6,678,22,19,159,23.5
2014-11-13,"Bonthe","Bonthe",2014-11-13,125,125,NA,0,0,0,0,NA,0,0,100,168729,1,1,0,0,5,4,0,2,1,1,1,50
2014-11-13,"Kailahun","Kailahun",2014-11-13,2818,2301,NA,517,28,517,0,NA,0,0,100,465048,1,0,0,0,317,18,32,558,4,35,228,40.9
2014-11-13,"Kambia","Kambia",2014-11-13,651,272,NA,379,0,379,0,NA,0,0,100,341690,0,0,0,0,43,11,0,56,6,9,14,25
2014-11-13,"Kenema","Kenema",2014-11-13,3170,2846,NA,193,0,193,0,NA,0,0,100,653013,3,0,0,0,935,98,0,493,4,0,258,52.3
2014-11-13,"Koinadugu","Koinadugu",2014-11-13,255,8,NA,247,147,247,0,NA,0,0,99,335471,0,0,0,0,51,14,32,55,0,32,19,34.5
2014-11-13,"Kono","Kono",2014-11-13,771,390,NA,381,0,364,17,NA,0,0,100,325003,0,0,0,0,104,62,1,45,2,19,19,42.2
2014-11-13,"Moyamba","Moyamba",2014-11-13,1375,1037,NA,335,0,332,3,NA,0,58,100,278119,0,1,0,0,117,36,1,141,9,20,35,24.8
2014-11-13,"National","National",2014-11-13,36010,19257,NA,15861,569,15471,46,NA,67,210,97,6348350,100,35,0,61,4677,859,79,4744,157,208,1169,24.6
2014-11-13,"Port Loko","Port Loko",2014-11-13,7425,1003,NA,6422,45,6358,13,NA,51,0,99,557978,20,0,0,15,427,124,1,664,74,1,96,14.5
2014-11-13,"Pujehun","Pujehun",2014-11-13,1103,991,NA,105,0,105,0,NA,0,0,100,335574,1,0,0,0,17,10,0,28,3,2,16,57.1
2014-11-13,"Tonkolili","Tonkolili",2014-11-13,2788,1199,NA,1688,0,1688,0,NA,0,0,100,434937,0,0,0,0,146,46,4,288,4,21,60,20.8
2014-11-13,"Western area rural","Western area rural",2014-11-13,4410,2303,NA,1991,203,1787,1,NA,0,21,90,263619,12,10,0,11,589,84,0,655,12,2,95,14.5
2014-11-13,"Western area urban","Western area urban",2014-11-13,6449,4181,NA,1574,74,1496,4,NA,0,131,95,1040888,34,16,0,15,1152,176,1,878,8,4,107,12.2
2014-11-14,"Bo","Bo",2014-11-14,1154,920,NA,199,7,199,0,NA,0,0,100,654142,8,1,0,4,337,85,1,207,8,43,62,30
2014-11-14,"Bombali","Bombali",2014-11-14,3440,1681,NA,1759,0,1745,3,NA,15,0,98,494139,10,1,0,8,455,93,6,686,22,19,161,23.5
2014-11-14,"Bonthe","Bonthe",2014-11-14,125,125,NA,0,0,0,0,NA,0,0,100,168729,0,0,0,0,5,4,0,2,1,1,1,50
2014-11-14,"Kailahun","Kailahun",2014-11-14,2835,2301,NA,534,17,534,0,NA,0,0,100,465048,1,0,0,0,318,18,32,558,4,35,228,40.9
2014-11-14,"Kambia","Kambia",2014-11-14,719,272,NA,447,68,447,0,NA,0,0,100,341690,0,0,0,0,43,11,0,56,6,9,14,25
2014-11-14,"Kenema","Kenema",2014-11-14,3170,2854,NA,185,0,185,0,NA,0,NA,99,653013,8,0,0,0,943,98,0,493,4,0,258,52.3
2014-11-14,"Koinadugu","Koinadugu",2014-11-14,255,8,NA,247,147,247,0,NA,0,0,99,335471,2,2,0,13,53,16,32,68,0,32,20,29.4
2014-11-14,"Kono","Kono",2014-11-14,775,390,NA,385,0,364,21,NA,0,0,98,325003,4,2,0,8,108,64,1,53,2,19,20,37.7
2014-11-14,"Moyamba","Moyamba",2014-11-14,1375,1037,NA,335,0,332,3,NA,2,0,100,278119,1,0,0,0,118,36,1,141,9,20,35,24.8
2014-11-14,"National","National",2014-11-14,36391,20131,NA,15966,607,15558,39,NA,50,866,99,6348350,118,23,0,84,4795,882,79,4828,157,208,1180,24.4
2014-11-14,"Port Loko","Port Loko",2014-11-14,7467,1016,NA,6451,42,6408,11,NA,32,13,98,557978,9,3,0,19,436,127,1,683,74,1,98,14.3
2014-11-14,"Pujehun","Pujehun",2014-11-14,1103,991,NA,105,0,105,0,NA,0,0,100,335574,0,0,0,0,17,10,0,28,3,2,16,57.1
2014-11-14,"Tonkolili","Tonkolili",2014-11-14,2788,1199,NA,1688,0,1688,0,NA,0,0,100,434937,12,4,0,9,158,50,4,297,4,21,61,20.5
2014-11-14,"Western area rural","Western area rural",2014-11-14,4488,2941,NA,1982,78,1903,1,NA,1,638,98,263619,20,2,0,8,609,86,0,663,12,2,97,14.6
2014-11-14,"Western area urban","Western area urban",2014-11-14,6697,4396,NA,1649,248,1401,0,NA,0,215,98,1040888,43,8,0,15,1195,184,1,893,8,4,109,12.2
2014-11-15,"Bo","Bo",2014-11-15,1154,920,NA,199,7,1978,0,NA,0,0,100,654142,1,1,0,5,338,86,1,212,8,43,64,30.2
2014-11-15,"Bombali","Bombali",2014-11-15,3440,1681,NA,1759,0,1745,4,NA,10,0,98,494139,8,0,0,7,463,93,6,693,22,19,162,23.4
2014-11-15,"Bonthe","Bonthe",2014-11-15,125,125,NA,0,0,0,0,NA,0,0,100,168729,1,0,0,0,6,4,0,2,1,1,1,50
2014-11-15,"Kailahun","Kailahun",2014-11-15,2835,2301,NA,534,17,534,0,NA,0,0,100,465048,0,0,0,0,318,18,32,558,4,35,228,40.9
2014-11-15,"Kambia","Kambia",2014-11-15,815,390,NA,447,0,447,19,NA,0,0,100,341690,0,0,0,0,43,11,0,56,6,9,14,25
2014-11-15,"Kenema","Kenema",2014-11-15,3170,2854,NA,185,0,185,0,NA,0,0,99,653013,0,0,0,0,943,98,0,493,4,0,258,52.3
2014-11-15,"Koinadugu","Koinadugu",2014-11-15,255,8,NA,247,147,247,0,NA,0,0,99,335471,0,2,0,4,53,18,32,72,0,32,20,27.8
2014-11-15,"Kono","Kono",2014-11-15,815,390,NA,425,40,406,19,NA,0,0,98,325003,1,4,0,4,109,68,1,57,2,19,20,35.1
2014-11-15,"Moyamba","Moyamba",2014-11-15,1375,1037,NA,335,0,332,0,NA,2,0,100,278119,9,5,0,1,127,41,1,142,9,20,36,25.4
2014-11-15,"National","National",2014-11-15,37056,20518,NA,15706,480,17178,68,NA,138,243,97,6348350,100,30,0,85,4895,912,79,4913,157,208,1196,24.3
2014-11-15,"Port Loko","Port Loko",2014-11-15,7510,1136,NA,6374,43,6408,18,NA,52,120,98,557978,12,1,0,14,448,128,1,697,74,1,100,14.3
2014-11-15,"Pujehun","Pujehun",2014-11-15,1103,991,NA,105,0,105,0,NA,0,0,100,335574,0,0,0,0,17,10,0,28,3,2,16,57.1
2014-11-15,"Tonkolili","Tonkolili",2014-11-15,3051,1225,NA,1826,3,1826,0,NA,0,0,100,434937,8,9,0,3,166,59,4,300,4,21,62,20.7
2014-11-15,"Western area rural","Western area rural",2014-11-15,4626,2991,NA,1612,138,1445,3,NA,26,50,98,263619,21,2,0,16,630,88,0,679,12,2,101,14.9
2014-11-15,"Western area urban","Western area urban",2014-11-15,6782,4469,NA,1658,85,1520,5,NA,48,73,98,1040888,39,6,0,31,1234,190,1,924,8,4,114,12.3
2014-11-16,"Bo","Bo",2014-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654142,22,1,0,8,360,87,1,220,8,43,65,29.5
2014-11-16,"Bombali","Bombali",2014-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,12,1,0,4,475,94,6,697,22,19,163,23.4
2014-11-16,"Bonthe","Bonthe",2014-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168729,1,0,0,1,7,4,0,3,1,1,2,66.7
2014-11-16,"Kailahun","Kailahun",2014-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,0,0,0,0,318,18,32,558,4,35,228,40.9
2014-11-16,"Kambia","Kambia",2014-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341690,0,0,0,0,43,11,0,56,6,9,14,25
2014-11-16,"Kenema","Kenema",2014-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653013,15,0,0,0,958,98,0,493,4,0,259,52.5
